asin,ship_state_or_territory,category,regional_orders,rank
B09SDZ4XRT,tamil nadu,kurta,17,4
B08W8NPXMS,telangana,kurta,17,1
B082W8F8P3,telangana,kurta,17,5
B081WSCKPQ,andhra pradesh,kurta,17,10
B08BFV1DVW,karnataka,kurta,17,3
B08N4QTQHW,karnataka,top,17,2
B09NQ44RNV,kerala,set,17,6
B09SDXSQ33,uttar pradesh,western dress,17,8
B09NDKJKPN,karnataka,set,17,2
B08XVXRVMY,maharashtra,kurta,17,1
B08BFLKNGJ,maharashtra,kurta,17,3
B08XQBF1G4,kerala,set,17,8
B09KXT4VG7,telangana,set,17,4
B099FDMD6T,telangana,kurta,17,3
B099NR3NXY,uttar pradesh,western dress,17,4
B09KXV4TTM,karnataka,set,17,1
B07R4XJNW3,west bengal,kurta,17,6
B099NM2DMY,maharashtra,set,17,1
B09NQ51CH7,tamil nadu,set,17,3
B08W8DJG7F,maharashtra,set,17,1
B08RP4JJPD,karnataka,kurta,17,2
B09NQ47F17,maharashtra,set,17,2
B082W7DFR9,karnataka,kurta,17,2
B08BFVXK6N,karnataka,kurta,17,2
B099NTSTM2,maharashtra,western dress,17,1
B09NDL6H2B,karnataka,set,17,1
B0894WY9V7,karnataka,set,17,1
B08BFVXK6N,maharashtra,kurta,17,3
B08XNHXSFZ,delhi,set,17,4
B09SDYQ3WG,west bengal,western dress,17,8
B07GRQVB2G,tamil nadu,kurta,17,2
B08XQ8MJZG,telangana,set,17,3
B099FC9KR1,karnataka,kurta,17,2
B09SDXRYBG,west bengal,western dress,17,8
B09831MSSX,telangana,western dress,17,1
B099FB9BP3,maharashtra,kurta,17,1
B099S9P2FK,maharashtra,top,17,1
B099S6795L,karnataka,top,17,2
B09SDXTRS9,telangana,western dress,17,2
B0894YWSQN,karnataka,set,17,1
B099NQQ79L,uttar pradesh,western dress,17,6
B08RYPWC3J,delhi,top,17,3
B09YYPWNT8,maharashtra,western dress,17,1
B0894WV6S6,karnataka,ethnic dress,17,1
B08XQ98B2Q,andhra pradesh,set,17,9
B09K3Y42F5,telangana,kurta,17,4
B08KRXTFXH,tamil nadu,kurta,17,3
B09K3DV6Q9,karnataka,set,17,1
B08XNDL1DL,telangana,set,17,6
B09872TQWK,maharashtra,top,17,1
B09SDYWXDS,maharashtra,western dress,17,2
B099NJ1WVX,karnataka,kurta,17,2
B09SDXWNPZ,telangana,western dress,17,5
B0894WT213,karnataka,ethnic dress,17,1
B0822TDMYH,uttar pradesh,set,17,3
B09K3DQZ66,maharashtra,set,17,1
B0983CBSJ3,maharashtra,set,17,1
B09NQ3TN2T,telangana,set,17,3
B0894XHM78,telangana,ethnic dress,17,1
B09SDZF54G,tamil nadu,western dress,17,2
B099NQJZPQ,andhra pradesh,western dress,17,6
B082W87NQF,telangana,kurta,17,4
B08XVKMPHJ,tamil nadu,kurta,17,3
B09QJ57JPK,maharashtra,set,17,1
B09TH61GMF,uttar pradesh,set,17,1
B09NQ3TN2T,uttar pradesh,set,17,4
B08B3YPD63,uttar pradesh,set,17,4
B09K3S3FFN,karnataka,set,16,1
B08KRXTFXH,uttar pradesh,kurta,16,4
B08B3Z38TJ,uttar pradesh,set,16,1
B081XCMYXJ,telangana,kurta,16,4
B08B3YWTLK,andhra pradesh,kurta,16,3
B081XBQBGF,karnataka,kurta,16,2
B081X921QM,kerala,kurta,16,2
B09SDYQ3WG,delhi,western dress,16,9
B09SDY51NS,telangana,kurta,16,4
B099FC39QH,telangana,kurta,16,2
B09K3LJWBB,maharashtra,set,16,2
B0894XKVH3,delhi,set,16,5
B099NSQP4Z,tamil nadu,western dress,16,4
B08ZHN6H5T,maharashtra,top,16,1
B08XVFSDR2,telangana,kurta,16,3
B08XVFSDR2,tamil nadu,kurta,16,2
B0894WWGK9,telangana,set,16,2
B08ZH7C41R,maharashtra,top,16,1
B09KXV4BN8,kerala,set,16,6
B09NQ4CZ65,uttar pradesh,set,16,3
B09SDYL6L1,telangana,kurta,16,2
B082W7MZVQ,uttar pradesh,kurta,16,6
B099NJ1WVX,maharashtra,kurta,16,3
B081X4S825,tamil nadu,kurta,16,1
B08RP29G54,telangana,kurta,16,2
B08RP29G54,tamil nadu,kurta,16,3
B091Q9J9QL,karnataka,kurta,16,2
B099S9DTR2,uttar pradesh,top,16,2
B09SDXTRS9,karnataka,western dress,16,3
B09NQ4NM75,delhi,set,16,6
B09NQ4QS13,kerala,set,16,3
B09NQ4XYV9,kerala,set,16,3
B09SDXRYBG,gujarat,western dress,16,9
B08YNK9K8F,karnataka,set,16,1
B099S6795L,uttar pradesh,top,16,3
B081WZ4T3V,delhi,kurta,16,5
B082W84Q2J,andhra pradesh,kurta,16,6
B07R41RHRH,tamil nadu,kurta,16,1
B08XNJ19QH,west bengal,set,16,9
B099NJKJ54,telangana,set,16,3
B082W87NQF,maharashtra,kurta,16,5
B089G2JV7X,tamil nadu,set,16,2
B0925WM8Z6,maharashtra,set,16,1
B07GRSF1FC,uttar pradesh,kurta,16,3
B07GRSF1FC,karnataka,kurta,16,2
B08B3YH18X,maharashtra,set,16,1
B09RKDB8SB,uttar pradesh,set,16,1
B08RYRBZPC,delhi,top,16,4
B081WVMMCY,andhra pradesh,kurta,16,8
B09KXV4BN8,uttar pradesh,set,16,5
B0986XYSRW,maharashtra,top,16,1
B099NJV9X7,karnataka,set,16,2
B081WSL2JS,tamil nadu,kurta,16,5
B08HK5JSM1,karnataka,kurta,16,1
B094FKN153,maharashtra,top,16,1
B099S8X47K,karnataka,top,16,2
B091SW66WJ,maharashtra,western dress,16,1
B09SDYG7YP,maharashtra,western dress,16,1
B094FR7J54,maharashtra,set,16,2
B082W8RWN1,uttar pradesh,kurta,16,6
B0983F2ZJW,karnataka,set,16,2
B094FRW46T,maharashtra,set,16,1
B08RYQQD6Z,maharashtra,top,16,2
B09KXWW582,tamil nadu,set,16,3
B09K3WRM4Q,maharashtra,kurta,16,1
B085HM8VTK,telangana,kurta,16,1
B09SDX13G7,karnataka,western dress,16,1
B08XQ98B2Q,kerala,set,16,10
B0982ZDB2S,telangana,western dress,16,3
B07R52578F,telangana,kurta,16,4
B0982ZDZ8H,maharashtra,western dress,16,3
B09SDXFFQ1,delhi,western dress,16,13
B08XQ8MJZG,delhi,set,16,4
B099NMFGMJ,tamil nadu,kurta,16,1
B083ZZGZBV,tamil nadu,kurta,16,1
B08BFLKNGJ,karnataka,kurta,16,4
B08XQ8MCKP,andhra pradesh,set,16,7
B091Q9J9QL,maharashtra,kurta,16,3
B08B3Z2YY3,west bengal,set,16,6
B08B3Z2YY3,gujarat,set,16,8
B09TH4H7T2,karnataka,western dress,16,2
B09K3LRR2T,maharashtra,set,16,2
B09K3LRR2T,telangana,set,16,1
B08N498WCX,maharashtra,top,15,1
B0982YZ51B,tamil nadu,western dress,15,2
B099S7RVXG,maharashtra,top,15,1
B0822T2BM8,karnataka,set,15,3
B08XNJ19QH,andhra pradesh,set,15,10
B0983G1KLL,maharashtra,set,15,1
B0822T2BM8,uttar pradesh,set,15,2
B08CMMN974,maharashtra,set,15,1
B099NJKJ54,tamil nadu,set,15,4
B07H7DZXJ5,maharashtra,kurta,15,2
B09K3ZKHMW,maharashtra,kurta,15,1
B081WZ4T3V,telangana,kurta,15,6
B09SDX13G7,andhra pradesh,western dress,15,2
B08XW3RW7P,maharashtra,kurta,15,1
B08XNHXSFZ,telangana,set,15,5
B08HHJRFQP,karnataka,kurta,15,1
B099FCVXXD,karnataka,kurta,15,2
B082W8354V,andhra pradesh,kurta,15,6
B09NQ3P98W,maharashtra,set,15,2
B09NQ4NM75,andhra pradesh,set,15,7
B08WPZ1N4Z,karnataka,kurta,15,2
B099NWNGVK,delhi,set,15,2
B08HHJPWBS,maharashtra,kurta,15,1
B082W7MZVQ,andhra pradesh,kurta,15,7
B07K41S1J4,maharashtra,kurta,15,1
B091Q84CBF,telangana,kurta,15,3
B089G1JQCK,karnataka,set,15,2
B09NQ4CZ65,tamil nadu,set,15,4
B09TH73PT5,telangana,western dress,15,4
B08BF4GQ9V,maharashtra,kurta,15,1
B08KRTXC2Y,tamil nadu,kurta,15,5
B09NQ4C51C,tamil nadu,set,15,3
B07GRVXGV9,maharashtra,kurta,15,1
B08RP77NWN,maharashtra,kurta,15,1
B081X5WHHT,karnataka,kurta,15,1
B081X5WHHT,maharashtra,kurta,15,2
B099FBM4FZ,telangana,kurta,15,2
B08XNJG8B1,west bengal,set,15,10
B099FC9KR1,maharashtra,kurta,15,3
B09K3S3FFN,andhra pradesh,set,15,2
B099FBM4FZ,karnataka,kurta,15,3
B08XQ8MJZG,tamil nadu,set,15,5
B08XQ8R6GW,delhi,set,15,4
B08XVFSDR2,maharashtra,kurta,15,4
B099FDNFFV,karnataka,kurta,15,1
B099FDMD6T,uttar pradesh,kurta,15,4
B081X7JHBC,uttar pradesh,kurta,15,3
B0828PD16L,kerala,kurta,15,5
B09NDKQD88,uttar pradesh,set,15,4
B0822TFD7Y,karnataka,set,15,2
B09K3XZC3J,uttar pradesh,kurta,15,2
B07R59TDM1,karnataka,set,15,2
B07SZSYNQ9,tamil nadu,kurta,15,1
B09K3XZC3J,karnataka,kurta,15,3
B0822TFD7Y,uttar pradesh,set,15,1
B08RYPRVPV,gujarat,top,15,4
B099NSQP4Z,gujarat,western dress,15,5
B09SDY9SQ6,west bengal,western dress,15,8
B09K3LJWBB,uttar pradesh,set,15,3
B09SDXSQ33,delhi,western dress,15,9
B08ZJ2CB3B,maharashtra,top,15,1
B09K3WFR76,maharashtra,kurta,15,1
B08XVKMPHJ,maharashtra,kurta,15,4
B089G28YYW,tamil nadu,set,15,1
B08HK5JSM1,telangana,kurta,15,2
B09SDYQ3WG,gujarat,western dress,15,10
B09KXSVTDB,telangana,set,15,3
B0894XGSH9,tamil nadu,set,15,1
B09SDY51NS,tamil nadu,kurta,15,5
B09831TPR5,telangana,western dress,15,1
B097ZZTMZD,maharashtra,kurta,15,1
B09SDYHWLW,maharashtra,western dress,15,1
B09NDKGZ6V,karnataka,set,15,1
B09YYR23XR,maharashtra,western dress,15,1
B081WT6GG7,kerala,kurta,15,6
B08KRXTFXH,telangana,kurta,15,5
B08HK4W6YT,maharashtra,kurta,15,1
B08RYPRVPV,karnataka,top,15,3
B0981152GP,maharashtra,kurta,15,1
B08ZHSXP1S,maharashtra,top,15,1
B08B3YH18X,karnataka,set,15,2
B08W9PN5YX,maharashtra,set,15,1
B0986TGXF9,karnataka,top,15,2
B085HMZBP2,telangana,kurta,15,1
B099NK55YG,kerala,set,15,5
B09LD4J4NP,telangana,kurta,15,1
B09LD4J4NP,maharashtra,kurta,15,2
B08B3YK5R3,maharashtra,western dress,15,1
B09SDY9SQ6,delhi,western dress,14,9
B09832FGG4,telangana,western dress,14,1
B08KRYCC8J,maharashtra,kurta,14,1
B09HM9HC4T,maharashtra,kurta,14,1
B09RKD8NGR,maharashtra,set,14,1
B099S87FTK,delhi,top,14,4
B08B3YK5R3,karnataka,western dress,14,2
B09HMY3YLT,karnataka,kurta,14,3
B07H7DZXJ5,kerala,kurta,14,3
B0894YTN3H,tamil nadu,set,14,4
B099S6YS1J,maharashtra,top,14,1
B09SDYJ5ZW,telangana,kurta,14,1
B0894YJNT9,telangana,ethnic dress,14,1
B0894YFQ5R,karnataka,set,14,3
B08B3VSTFG,tamil nadu,kurta,14,2
B09SDYL6L1,andhra pradesh,kurta,14,3
B08WPR5MCB,karnataka,kurta,14,3
B08WPR5MCB,uttar pradesh,kurta,14,4
B0894XYMWS,karnataka,set,14,1
B09K3HVZ83,tamil nadu,set,14,1
B0894XKVH3,telangana,set,14,6
B09RKD2Z9R,uttar pradesh,set,14,1
B09K3LJWBB,west bengal,set,14,4
B0894XH3LN,west bengal,set,14,7
B099NS55L1,maharashtra,western dress,14,4
B09SDY68JK,telangana,kurta,14,1
B0894XGJ83,uttar pradesh,set,14,3
B09K3LRR2T,karnataka,set,14,3
B09K3PDMBM,uttar pradesh,set,14,1
B099NR7612,kerala,western dress,14,7
B099NR7612,uttar pradesh,western dress,14,6
B08XNDL1DL,gujarat,set,14,9
B0894WY9V7,maharashtra,set,14,2
B09K3S3FFN,maharashtra,set,14,3
B09K3S4P57,karnataka,kurta,14,2
B099NQQ79L,kerala,western dress,14,7
B0894WV6S6,maharashtra,ethnic dress,14,2
B09SDYSR1F,maharashtra,kurta,14,2
B09K3TM23D,karnataka,kurta,14,2
B08RYRBZPC,telangana,top,14,5
B08XNJ8P3S,west bengal,set,14,6
B085HP1LQR,telangana,kurta,14,1
B085HJXJ3M,karnataka,kurta,14,1
B09K3XK9ZZ,maharashtra,kurta,14,1
B09RKCHCPC,maharashtra,kurta,14,1
B08BF4PWCT,karnataka,kurta,14,3
B09RKDPH6J,maharashtra,set,14,1
B09K3ZQCF9,maharashtra,kurta,14,1
B0783Q5HMF,telangana,kurta,14,2
B08YYZFQZS,maharashtra,kurta,14,1
B08RP77NWN,tamil nadu,kurta,14,2
B08XQ8R6GW,tamil nadu,set,14,5
B08BFT4ZKX,maharashtra,kurta,14,3
B09KXV6T8Q,delhi,set,14,4
B08RP5393W,maharashtra,kurta,14,1
B08ZHZWF2N,maharashtra,top,14,1
B09KXW4WQC,maharashtra,set,14,1
B08QGMLJF7,maharashtra,set,14,1
B08RP3TP66,karnataka,kurta,14,2
B07T542CKK,tamil nadu,kurta,14,1
B09LD3TCYP,tamil nadu,kurta,14,1
B099NJQ8JQ,karnataka,set,14,1
B09LD4YF4X,maharashtra,kurta,14,1
B082W872VQ,kerala,kurta,14,1
B09SDZF54G,karnataka,western dress,14,3
B08RP29G54,karnataka,kurta,14,4
B09SDZW3GY,maharashtra,western dress,14,1
B082W7GVH7,tamil nadu,kurta,14,3
B09TH2ZFSY,kerala,western dress,14,1
B08XVKLMZK,telangana,kurta,14,1
B099FD9VJ9,tamil nadu,kurta,14,1
B09M76SVFW,maharashtra,kurta,14,1
B07R487XRD,maharashtra,set,14,2
B08CMHNWBN,maharashtra,set,14,1
B0822TVYZ1,maharashtra,set,14,1
B091Q9Q34N,telangana,kurta,14,2
B0822TBFW3,maharashtra,set,14,1
B09NDL6H2B,maharashtra,set,14,2
B0822SX9WB,maharashtra,set,14,1
B08XW3RW7P,telangana,kurta,14,2
B08XW581QN,karnataka,kurta,14,1
B09NQ3MPRM,telangana,set,14,4
B081XDBBSH,tamil nadu,kurta,14,1
B081XCMYXJ,uttar pradesh,kurta,14,5
B081X921QM,tamil nadu,kurta,14,3
B09NQ44RNV,delhi,set,14,7
B09NQ4CZ65,telangana,set,14,5
B091QB6SSN,telangana,kurta,14,1
B09NQ4XYV9,tamil nadu,set,14,4
B09NQ51CH7,uttar pradesh,set,14,4
B08HHJRFQP,maharashtra,kurta,14,2
B09NQ51MPV,maharashtra,set,14,2
B09NQ54RRT,tamil nadu,set,14,1
B081WZ4T3V,gujarat,kurta,14,8
B081WZ4T3V,andhra pradesh,kurta,14,7
B07R41RHRH,telangana,kurta,14,2
B09NQ7PCW9,maharashtra,kurta,14,1
B081WY1SP3,gujarat,kurta,14,6
B081WY1SP3,uttar pradesh,kurta,14,5
B08N4H7B3Y,karnataka,top,14,2
B08YZ19DL9,maharashtra,kurta,14,1
B08ZHQ7W7T,west bengal,top,14,2
B08N43MK22,karnataka,top,14,2
B08HK4W6YT,karnataka,kurta,14,2
B09SDXQ3X9,tamil nadu,western dress,14,4
B081WSWWL7,andhra pradesh,kurta,14,6
B09SDXPHNC,kerala,western dress,14,1
B094FMCJQP,maharashtra,top,14,1
B094FMXDFB,karnataka,kurta,14,1
B094FNM537,telangana,set,14,1
B094FR7J54,telangana,set,14,3
B094FRW46T,karnataka,set,14,2
B081WPK66G,west bengal,kurta,14,2
B09TH6L9KF,karnataka,kurta,14,1
B097ZZLC2X,karnataka,kurta,14,1
B08W8NSFRH,tamil nadu,kurta,14,1
B098133PV5,maharashtra,kurta,14,1
B09SDX13G7,telangana,western dress,14,3
B0982ZJ666,maharashtra,western dress,14,2
B08YZ16M9S,maharashtra,kurta,13,1
B08XVQM1LP,maharashtra,kurta,13,1
B08RP3LHNB,karnataka,kurta,13,3
B08RP3LHNB,uttar pradesh,kurta,13,2
B09RKFDT7Q,uttar pradesh,set,13,3
B08CMN1K86,karnataka,set,13,1
B081WPK66G,karnataka,kurta,13,3
B0986XSXR1,maharashtra,top,13,1
B08XQ8MCKP,gujarat,set,13,9
B0894YTN3H,uttar pradesh,set,13,6
B0894YTN3H,west bengal,set,13,5
B09K3938KW,maharashtra,set,13,1
B09RKF8L5N,maharashtra,set,13,1
B08KRXV1QR,west bengal,kurta,13,8
B0894X27FC,andhra pradesh,set,13,6
B081WZ4T3V,tamil nadu,kurta,13,9
B099S6795L,telangana,top,13,4
B09LD4YF4X,telangana,kurta,13,2
B082W7DFR9,maharashtra,kurta,13,3
B081WZ7M52,maharashtra,kurta,13,1
B091Q97C9S,maharashtra,kurta,13,1
B09LD24932,tamil nadu,kurta,13,1
B09RKBXV4Z,karnataka,set,13,1
B0822TFD7Y,maharashtra,set,13,3
B099NMK3ZV,karnataka,kurta,13,1
B07R5XFLN3,tamil nadu,kurta,13,1
B09NQ54RRT,karnataka,set,13,2
B094FR7J54,uttar pradesh,set,13,4
B08MYV6C3Y,telangana,set,13,1
B09TH3H2DP,kerala,western dress,13,2
B09TH4H7T2,maharashtra,western dress,13,4
B08HHJRFQP,uttar pradesh,kurta,13,3
B09TH3H2DP,karnataka,western dress,13,1
B099NMQR6C,uttar pradesh,set,13,2
B09TH4H7T2,tamil nadu,western dress,13,3
B08KRXTFXH,kerala,kurta,13,6
B08RYQQD6Z,uttar pradesh,top,13,3
B0894YFQ5R,telangana,set,13,5
B0822VCQQC,maharashtra,set,13,1
B091Q8GQLG,andhra pradesh,kurta,13,1
B082W8RWN1,andhra pradesh,kurta,13,7
B0894YFQ5R,delhi,set,13,4
B09TH43SGS,kerala,western dress,13,1
B09RKD9PDZ,maharashtra,set,13,1
B09NQ4QS13,telangana,set,13,4
B08YYYDN9R,maharashtra,kurta,13,2
B09K3TM23D,uttar pradesh,kurta,13,3
B09NDKN86H,karnataka,set,13,2
B082W84Q2J,uttar pradesh,kurta,13,7
B09NDKGZ6V,maharashtra,set,13,2
B08B3YB1FR,maharashtra,western dress,13,1
B09K4182W8,karnataka,kurta,13,2
B09SDX13G7,tamil nadu,western dress,13,5
B08YYYDN9R,karnataka,kurta,13,1
B09LD2W9XL,maharashtra,kurta,13,1
B0983121HP,maharashtra,western dress,13,1
B09KXV4BN8,andhra pradesh,set,13,7
B09K3LRR2T,tamil nadu,set,13,4
B09K3PDMBM,maharashtra,set,13,2
B08RYPWC3J,uttar pradesh,top,13,4
B08RP3PMYD,tamil nadu,kurta,13,1
B09SDX13G7,maharashtra,western dress,13,4
B0894Y4PNG,karnataka,set,13,3
B07GRQVB2G,uttar pradesh,kurta,13,3
B08XQBC8FV,telangana,set,13,3
B081X4S825,karnataka,kurta,13,2
B081X4S825,telangana,kurta,13,3
B09NQ4DD29,telangana,set,13,4
B081X4S826,maharashtra,kurta,13,1
B082W7GVH7,kerala,kurta,13,4
B08XVFSDR2,andhra pradesh,kurta,13,5
B08ZYPQ3XV,maharashtra,set,13,1
B09831YHGV,uttar pradesh,western dress,13,4
B09NQ4CZ65,kerala,set,13,6
B08QGJ32WW,maharashtra,set,13,1
B08XQBC8FV,tamil nadu,set,13,4
B081WSWWL7,uttar pradesh,kurta,13,7
B09RPJD74Z,uttar pradesh,set,13,1
B099NM2DMY,karnataka,set,13,2
B09SDZF54G,kerala,western dress,13,4
B099NR3NXY,tamil nadu,western dress,13,5
B08XVT2HP4,telangana,kurta,13,1
B08KRYCC8J,karnataka,kurta,13,2
B081WT6GG7,gujarat,kurta,13,7
B0982ZRDSY,uttar pradesh,western dress,13,3
B09HMTKV2L,kerala,kurta,13,4
B09RKDGZ2D,uttar pradesh,set,13,1
B097ZZR31W,maharashtra,kurta,13,1
B0982ZRDSY,telangana,western dress,13,4
B09NQ47F17,kerala,set,13,3
B0982Z1994,maharashtra,western dress,13,3
B082W8DNQX,tamil nadu,kurta,13,1
B082W7Y2KY,maharashtra,kurta,13,1
B081X7JHBC,west bengal,kurta,13,4
B099NSQP4Z,kerala,western dress,13,6
B08RYPWC3J,west bengal,top,13,5
B08XQ8MCKP,west bengal,set,13,8
B099FC39QH,maharashtra,kurta,13,3
B099FC39QH,karnataka,kurta,13,4
B0894WWGK9,uttar pradesh,set,13,4
B085HM8VTK,maharashtra,kurta,13,2
B08QGNJVKR,maharashtra,ethnic dress,13,1
B09NQ3TN2T,kerala,set,13,6
B09NQ3TN2T,tamil nadu,set,13,5
B08B415N6S,telangana,set,13,3
B09QJ3YSPB,uttar pradesh,set,13,1
B09KXT4VG7,uttar pradesh,set,13,5
B09RK61TZX,maharashtra,western dress,13,1
B09SDYNZQ5,karnataka,western dress,13,2
B08N47Z9YZ,maharashtra,top,13,1
B09RKCVWFR,karnataka,set,13,1
B089G1TKY8,maharashtra,kurta,13,1
B08XNGQCGM,maharashtra,set,13,2
B09HMVWDN3,tamil nadu,kurta,13,1
B08XQ8R6GW,uttar pradesh,set,13,6
B09RK7Q644,karnataka,western dress,13,1
B099NRCT7B,west bengal,western dress,13,7
B08RYQNCQ1,uttar pradesh,top,13,3
B081XCMYXJ,kerala,kurta,13,6
B099NS55L1,andhra pradesh,western dress,13,5
B08N48MV3R,maharashtra,top,13,1
B08ZHT1PKK,karnataka,top,13,1
B099FC9KR1,tamil nadu,kurta,13,4
B099FC9KR1,uttar pradesh,kurta,13,5
B0986XQG53,maharashtra,top,13,1
B098316HXL,maharashtra,western dress,13,1
B09Q19BQCF,maharashtra,set,13,1
B09SDY68JK,maharashtra,kurta,13,2
B081WX4G4Q,kerala,kurta,13,12
B08RYPRVPV,uttar pradesh,top,13,6
B08RP6K224,maharashtra,kurta,13,1
B099NHHY1T,karnataka,set,13,2
B099NJQ8JQ,maharashtra,set,13,2
B09KXWW582,telangana,set,13,4
B0894XGJ83,telangana,set,13,4
B09K3S4P57,maharashtra,kurta,13,3
B08V17688J,maharashtra,top,13,1
B09RKDH2BT,karnataka,set,13,1
B0894WW15B,delhi,set,13,5
B0983FQYML,maharashtra,set,13,1
B08YN44FZJ,tamil nadu,set,12,4
B099NTSTM2,karnataka,western dress,12,2
B099FBM4FZ,delhi,kurta,12,4
B099FBM4FZ,tamil nadu,kurta,12,5
B09NQ47F17,telangana,set,12,5
B09NQ47F17,andhra pradesh,set,12,4
B08WPTJBBD,telangana,kurta,12,3
B08WPTJBBD,delhi,kurta,12,4
B07R4XJNW3,uttar pradesh,kurta,12,7
B0983D28F9,maharashtra,set,12,2
B099NJ4XRB,delhi,set,12,2
B08XNGQCGM,karnataka,set,12,4
B0982YZ51B,karnataka,western dress,12,3
B09SDY4VDC,gujarat,western dress,12,8
B081X921QM,maharashtra,kurta,12,4
B08XNGQCGM,west bengal,set,12,3
B09NQ3P98W,kerala,set,12,3
B09YYS4ZTZ,maharashtra,western dress,12,1
B08XQBXFPP,uttar pradesh,set,12,5
B08B3YWTLK,telangana,kurta,12,4
B08XQBXFPP,delhi,set,12,6
B07T65WM8Q,maharashtra,kurta,12,1
B07T65WM8Q,tamil nadu,kurta,12,2
B082W7MZVQ,west bengal,kurta,12,8
B0982ZS9FG,maharashtra,western dress,12,1
B081XDBBSH,telangana,kurta,12,2
B08CMV6SCJ,karnataka,set,12,2
B0983GGFYD,karnataka,set,12,1
B099NHHY1T,telangana,set,12,3
B0822SQ4GV,maharashtra,set,12,1
B099NQQ79L,west bengal,western dress,12,8
B099NQQ79L,gujarat,western dress,12,9
B09SDXG1CP,west bengal,western dress,12,6
B098133PV7,tamil nadu,kurta,12,1
B099FCT65D,telangana,kurta,12,2
B099FCT65D,karnataka,kurta,12,3
B0822T2BM8,telangana,set,12,4
B08B3Z2YY3,andhra pradesh,set,12,10
B0822TC784,maharashtra,set,12,1
B099NFZJVC,uttar pradesh,set,12,3
B099NFZJVC,karnataka,set,12,2
B082W7DFR9,kerala,kurta,12,4
B09RKD9PDZ,kerala,set,12,2
B08YZ243V6,maharashtra,kurta,12,1
B09NDKJKPN,tamil nadu,set,12,3
B09TH2ZFSY,karnataka,western dress,12,2
B091Q9FQ4B,karnataka,kurta,12,1
B09QJ57BL6,uttar pradesh,set,12,1
B099FDNFFV,maharashtra,kurta,12,2
B091Q8YDPP,tamil nadu,kurta,12,1
B09TH2ZFSY,maharashtra,western dress,12,3
B08B3YB1FR,karnataka,western dress,12,2
B099NRCT7B,andhra pradesh,western dress,12,8
B099FDMD6T,andhra pradesh,kurta,12,5
B099NR3NXY,gujarat,western dress,12,6
B099NR3NXY,kerala,western dress,12,7
B09RK7Q644,telangana,western dress,12,2
B08XVQM1LP,karnataka,kurta,12,2
B09NDHQMKC,karnataka,set,12,2
B09811Y7WM,maharashtra,kurta,12,1
B0894X3VKQ,karnataka,set,12,1
B0983D6TGS,karnataka,set,12,1
B08MYMV3K7,maharashtra,top,12,1
B0894X27FC,gujarat,set,12,8
B07G2CSMX9,maharashtra,kurta,12,1
B09M762ZSF,karnataka,kurta,12,1
B08YYVFDZP,maharashtra,kurta,12,1
B07SZSYB81,tamil nadu,kurta,12,1
B09K43LTKW,maharashtra,kurta,12,1
B099NMS4LL,tamil nadu,kurta,12,1
B09B3HRDLP,delhi,top,12,2
B098112V2V,karnataka,kurta,12,1
B097ZZZR1P,karnataka,kurta,12,1
B08HK6WL3S,maharashtra,kurta,12,1
B097ZZR31W,karnataka,kurta,12,2
B09SDYG7YP,karnataka,western dress,12,2
B08B4TP9NR,karnataka,set,12,1
B07R52578F,andhra pradesh,kurta,12,5
B099NK55YG,telangana,set,12,6
B09Y3FNR5D,maharashtra,set,12,1
B09QJ5LYDH,uttar pradesh,set,12,1
B09RKDPH6J,uttar pradesh,set,12,2
B09KXWW582,uttar pradesh,set,12,5
B08KS1W7V8,maharashtra,kurta,12,1
B0986XSXR1,karnataka,top,12,2
B081WPK66G,uttar pradesh,kurta,12,4
B081WPK66G,telangana,kurta,12,5
B09LD1P9KP,maharashtra,kurta,12,1
B0986XTYKD,uttar pradesh,top,12,1
B07Q2MWDYN,maharashtra,set,12,1
B08MYV6C3Y,karnataka,set,12,2
B0983DZX48,maharashtra,set,12,1
B0983F9JL2,karnataka,set,12,1
B0982ZJ666,tamil nadu,western dress,12,3
B09SDZ4FH9,andhra pradesh,kurta,12,5
B08HK5JSM1,maharashtra,kurta,12,3
B09TZSJVFX,maharashtra,top,12,1
B09HMHM56Y,karnataka,kurta,12,1
B09KXV6T8Q,telangana,set,12,5
B09K3YVY3B,karnataka,set,12,1
B09HMHM56Y,maharashtra,kurta,12,2
B09B57XLKV,maharashtra,set,12,1
B09SDZ64HF,telangana,western dress,12,2
B08W8KNCDH,maharashtra,set,12,1
B08ZYQB6HN,telangana,set,12,1
B08RP3PMYD,maharashtra,kurta,12,2
B09K3WFS32,kerala,kurta,12,2
B08ZYPQ3XV,telangana,set,12,2
B09SDYHWLW,tamil nadu,western dress,12,2
B081WSWWL7,west bengal,kurta,12,8
B09B3HRDLP,karnataka,top,12,3
B08PCW5HD7,maharashtra,kurta,12,1
B09RKD6KWL,karnataka,set,12,3
B082W8DNQX,kerala,kurta,12,2
B08RP5393W,karnataka,kurta,12,2
B09HMTKV2L,west bengal,kurta,12,5
B081WVMMCY,gujarat,kurta,12,12
B08N43MK22,delhi,top,12,3
B08N43MK22,uttar pradesh,top,12,4
B0982ZJ666,karnataka,western dress,12,4
B077MM3LFJ,maharashtra,kurta,12,3
B08ZJ4LHQ7,maharashtra,top,12,1
B0983FZD5K,maharashtra,set,12,1
B077MM3LFJ,kerala,kurta,12,4
B08N4XHHCQ,karnataka,top,12,2
